ProductName,PrimaryCategory,SubCategory,Label,Combination,Price,Rank,ChemicalName,ChemicalCount,Dry,Normal,Oily,Sensitive,TotalChemicalScore
SHISEIDO FUTURE SOLUTION LX SUPERIOR RADIANCE SERUM,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Moisturizer,1,105.66666666666667,4.2,6,-0.31902113712309016,0,0,0,0,6
SHISEIDO FUTURE SOLUTION LX SUPERIOR RADIANCE SERUM,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Sun protect,0,46.0,4.24,5,-0.31902113712309016,0,0,0,0,5
SHISEIDO FUTURE SOLUTION LX SUPERIOR RADIANCE SERUM,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Sun protect,1,97.42857142857143,4.228571428571429,7,-0.31902113712309016,0,0,0,0,7
SHISEIDO FUTURE SOLUTION LX SUPERIOR RADIANCE SERUM,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Treatment,0,95.0,4.1,2,-0.31902113712309016,0,0,0,0,2
SHISEIDO FUTURE SOLUTION LX SUPERIOR RADIANCE SERUM,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Treatment,1,148.5,4.1,4,-0.31902113712309016,0,0,0,0,4
SHISEIDO IBUKI EYE CORRECTING CREAM,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Cleanser,0,33.5,4.55,8,-0.31902113712309016,1,0,0,0,8
SHISEIDO IBUKI EYE CORRECTING CREAM,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Cleanser,1,36.333333333333336,4.283333333333333,6,-0.31902113712309016,0,0,0,0,6
SHISEIDO IBUKI EYE CORRECTING CREAM,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Eye cream,0,55.6,3.96,5,-0.31902113712309016,0,0,0,0,5
SHISEIDO IBUKI EYE CORRECTING CREAM,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Eye cream,1,76.0,3.3833333333333333,6,-0.31902113712309016,0,0,0,0,6
SHISEIDO IBUKI EYE CORRECTING CREAM,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Face Mask,0,67.5,4.4,2,-0.31902113712309016,0,0,0,0,2
SHISEIDO IBUKI EYE CORRECTING CREAM,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Moisturizer,0,70.16666666666667,4.3999999999999995,12,-0.31902113712309016,1,1,0,0,12
SHISEIDO IBUKI EYE CORRECTING CREAM,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Moisturizer,1,105.66666666666667,4.2,6,-0.31902113712309016,0,0,0,0,6
SHISEIDO IBUKI EYE CORRECTING CREAM,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Sun protect,0,46.0,4.24,5,-0.31902113712309016,0,0,0,0,5
SHISEIDO IBUKI EYE CORRECTING CREAM,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Sun protect,1,97.42857142857143,4.228571428571429,7,-0.31902113712309016,0,0,0,0,7
SHISEIDO IBUKI EYE CORRECTING CREAM,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Treatment,0,95.0,4.1,2,-0.31902113712309016,0,0,0,0,2
SHISEIDO IBUKI EYE CORRECTING CREAM,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Treatment,1,148.5,4.1,4,-0.31902113712309016,0,0,0,0,4
SHISEIDO IBUKI PROTECTIVE MOISTURIZER,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Cleanser,0,33.5,4.55,8,-0.31902113712309016,1,0,0,0,8
SHISEIDO IBUKI PROTECTIVE MOISTURIZER,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Cleanser,1,36.333333333333336,4.283333333333333,6,-0.31902113712309016,0,0,0,0,6
SHISEIDO IBUKI PROTECTIVE MOISTURIZER,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Eye cream,0,55.6,3.96,5,-0.31902113712309016,0,0,0,0,5
SHISEIDO IBUKI PROTECTIVE MOISTURIZER,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Eye cream,1,76.0,3.3833333333333333,6,-0.31902113712309016,0,0,0,0,6
SHISEIDO IBUKI PROTECTIVE MOISTURIZER,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Face Mask,0,67.5,4.4,2,-0.31902113712309016,0,0,0,0,2
SHISEIDO IBUKI PROTECTIVE MOISTURIZER,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Moisturizer,0,70.16666666666667,4.3999999999999995,12,-0.31902113712309016,1,1,0,0,12
SHISEIDO IBUKI PROTECTIVE MOISTURIZER,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Moisturizer,1,105.66666666666667,4.2,6,-0.31902113712309016,0,0,0,0,6
SHISEIDO IBUKI PROTECTIVE MOISTURIZER,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Sun protect,0,46.0,4.24,5,-0.31902113712309016,0,0,0,0,5
SHISEIDO IBUKI PROTECTIVE MOISTURIZER,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Sun protect,1,97.42857142857143,4.228571428571429,7,-0.31902113712309016,0,0,0,0,7
SHISEIDO IBUKI PROTECTIVE MOISTURIZER,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Treatment,0,95.0,4.1,2,-0.31902113712309016,0,0,0,0,2
SHISEIDO IBUKI PROTECTIVE MOISTURIZER,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Treatment,1,148.5,4.1,4,-0.31902113712309016,0,0,0,0,4
SHISEIDO IBUKI PROTECTIVE MOISTURIZER,Sun-Related Products,Sunscreen (making a cosmetic claim) ,Cleanser,0,33.5,4.55,8,-0.31902113712309016,1,0,0,0,8
SHISEIDO IBUKI PROTECTIVE MOISTURIZER,Sun-Related Products,Sunscreen (making a cosmetic claim) ,Cleanser,1,36.333333333333336,4.283333333333333,6,-0.31902113712309016,0,0,0,0,6
SHISEIDO IBUKI PROTECTIVE MOISTURIZER,Sun-Related Products,Sunscreen (making a cosmetic claim) ,Eye cream,0,55.6,3.96,5,-0.31902113712309016,0,0,0,0,5
SHISEIDO IBUKI PROTECTIVE MOISTURIZER,Sun-Related Products,Sunscreen (making a cosmetic claim) ,Eye cream,1,76.0,3.3833333333333333,6,-0.31902113712309016,0,0,0,0,6
SHISEIDO IBUKI PROTECTIVE MOISTURIZER,Sun-Related Products,Sunscreen (making a cosmetic claim) ,Face Mask,0,67.5,4.4,2,-0.31902113712309016,0,0,0,0,2
SHISEIDO IBUKI PROTECTIVE MOISTURIZER,Sun-Related Products,Sunscreen (making a cosmetic claim) ,Moisturizer,0,70.16666666666667,4.3999999999999995,12,-0.31902113712309016,1,1,0,0,12
SHISEIDO IBUKI PROTECTIVE MOISTURIZER,Sun-Related Products,Sunscreen (making a cosmetic claim) ,Moisturizer,1,105.66666666666667,4.2,6,-0.31902113712309016,0,0,0,0,6
SHISEIDO IBUKI PROTECTIVE MOISTURIZER,Sun-Related Products,Sunscreen (making a cosmetic claim) ,Sun protect,0,46.0,4.24,5,-0.31902113712309016,0,0,0,0,5
SHISEIDO IBUKI PROTECTIVE MOISTURIZER,Sun-Related Products,Sunscreen (making a cosmetic claim) ,Sun protect,1,97.42857142857143,4.228571428571429,7,-0.31902113712309016,0,0,0,0,7
SHISEIDO IBUKI PROTECTIVE MOISTURIZER,Sun-Related Products,Sunscreen (making a cosmetic claim) ,Treatment,0,95.0,4.1,2,-0.31902113712309016,0,0,0,0,2
SHISEIDO IBUKI PROTECTIVE MOISTURIZER,Sun-Related Products,Sunscreen (making a cosmetic claim) ,Treatment,1,148.5,4.1,4,-0.31902113712309016,0,0,0,0,4
SHISEIDO IBUKI REFINING MOISTURIZER ENRICHED,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Cleanser,0,33.5,4.55,8,-0.31902113712309016,1,0,0,0,8
SHISEIDO IBUKI REFINING MOISTURIZER ENRICHED,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Cleanser,1,36.333333333333336,4.283333333333333,6,-0.31902113712309016,0,0,0,0,6
SHISEIDO IBUKI REFINING MOISTURIZER ENRICHED,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Eye cream,0,55.6,3.96,5,-0.31902113712309016,0,0,0,0,5
SHISEIDO IBUKI REFINING MOISTURIZER ENRICHED,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Eye cream,1,76.0,3.3833333333333333,6,-0.31902113712309016,0,0,0,0,6
SHISEIDO IBUKI REFINING MOISTURIZER ENRICHED,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Face Mask,0,67.5,4.4,2,-0.31902113712309016,0,0,0,0,2
SHISEIDO IBUKI REFINING MOISTURIZER ENRICHED,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Moisturizer,0,70.16666666666667,4.3999999999999995,12,-0.31902113712309016,1,1,0,0,12
SHISEIDO IBUKI REFINING MOISTURIZER ENRICHED,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Moisturizer,1,105.66666666666667,4.2,6,-0.31902113712309016,0,0,0,0,6
SHISEIDO IBUKI REFINING MOISTURIZER ENRICHED,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Sun protect,0,46.0,4.24,5,-0.31902113712309016,0,0,0,0,5
SHISEIDO IBUKI REFINING MOISTURIZER ENRICHED,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Sun protect,1,97.42857142857143,4.228571428571429,7,-0.31902113712309016,0,0,0,0,7
SHISEIDO IBUKI REFINING MOISTURIZER ENRICHED,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Treatment,0,95.0,4.1,2,-0.31902113712309016,0,0,0,0,2
SHISEIDO IBUKI REFINING MOISTURIZER ENRICHED,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Treatment,1,148.5,4.1,4,-0.31902113712309016,0,0,0,0,4
SHISEIDO LACQUER GLOSS,Makeup Products (non-permanent),Lip Gloss/Shine,Cleanser,0,33.5,4.55,64,-0.31902113712309016,1,0,0,0,64
SHISEIDO LACQUER GLOSS,Makeup Products (non-permanent),Lip Gloss/Shine,Cleanser,1,36.333333333333336,4.283333333333333,48,-0.31902113712309016,0,0,0,0,48
SHISEIDO LACQUER GLOSS,Makeup Products (non-permanent),Lip Gloss/Shine,Eye cream,0,55.6,3.96,40,-0.31902113712309016,0,0,0,0,40
SHISEIDO LACQUER GLOSS,Makeup Products (non-permanent),Lip Gloss/Shine,Eye cream,1,76.0,3.3833333333333333,48,-0.31902113712309016,0,0,0,0,48
SHISEIDO LACQUER GLOSS,Makeup Products (non-permanent),Lip Gloss/Shine,Face Mask,0,67.5,4.4,16,-0.31902113712309016,0,0,0,0,16
SHISEIDO LACQUER GLOSS,Makeup Products (non-permanent),Lip Gloss/Shine,Moisturizer,0,70.16666666666667,4.3999999999999995,96,-0.31902113712309016,1,1,0,0,96
SHISEIDO LACQUER GLOSS,Makeup Products (non-permanent),Lip Gloss/Shine,Moisturizer,1,105.66666666666667,4.2,48,-0.31902113712309016,0,0,0,0,48
SHISEIDO LACQUER GLOSS,Makeup Products (non-permanent),Lip Gloss/Shine,Sun protect,0,46.0,4.24,40,-0.31902113712309016,0,0,0,0,40
SHISEIDO LACQUER GLOSS,Makeup Products (non-permanent),Lip Gloss/Shine,Sun protect,1,97.42857142857143,4.228571428571429,56,-0.31902113712309016,0,0,0,0,56
SHISEIDO LACQUER GLOSS,Makeup Products (non-permanent),Lip Gloss/Shine,Treatment,0,95.0,4.1,16,-0.31902113712309016,0,0,0,0,16
SHISEIDO LACQUER GLOSS,Makeup Products (non-permanent),Lip Gloss/Shine,Treatment,1,148.5,4.1,32,-0.31902113712309016,0,0,0,0,32
SHISEIDO LACQUER ROUGE,Makeup Products (non-permanent),"Lip Color - Lipsticks, Liners, and Pencils",Cleanser,0,33.5,4.55,200,-0.31902113712309016,1,0,0,0,200
SHISEIDO LACQUER ROUGE,Makeup Products (non-permanent),"Lip Color - Lipsticks, Liners, and Pencils",Cleanser,1,36.333333333333336,4.283333333333333,150,-0.31902113712309016,0,0,0,0,150
SHISEIDO LACQUER ROUGE,Makeup Products (non-permanent),"Lip Color - Lipsticks, Liners, and Pencils",Eye cream,0,55.6,3.96,125,-0.31902113712309016,0,0,0,0,125
SHISEIDO LACQUER ROUGE,Makeup Products (non-permanent),"Lip Color - Lipsticks, Liners, and Pencils",Eye cream,1,76.0,3.3833333333333333,150,-0.31902113712309016,0,0,0,0,150
SHISEIDO LACQUER ROUGE,Makeup Products (non-permanent),"Lip Color - Lipsticks, Liners, and Pencils",Face Mask,0,67.5,4.4,50,-0.31902113712309016,0,0,0,0,50
SHISEIDO LACQUER ROUGE,Makeup Products (non-permanent),"Lip Color - Lipsticks, Liners, and Pencils",Moisturizer,0,70.16666666666667,4.4,300,-0.31902113712309016,1,1,0,0,300
SHISEIDO LACQUER ROUGE,Makeup Products (non-permanent),"Lip Color - Lipsticks, Liners, and Pencils",Moisturizer,1,105.66666666666667,4.2,150,-0.31902113712309016,0,0,0,0,150
SHISEIDO LACQUER ROUGE,Makeup Products (non-permanent),"Lip Color - Lipsticks, Liners, and Pencils",Sun protect,0,46.0,4.24,125,-0.31902113712309016,0,0,0,0,125
SHISEIDO LACQUER ROUGE,Makeup Products (non-permanent),"Lip Color - Lipsticks, Liners, and Pencils",Sun protect,1,97.42857142857143,4.228571428571429,175,-0.31902113712309016,0,0,0,0,175
SHISEIDO LACQUER ROUGE,Makeup Products (non-permanent),"Lip Color - Lipsticks, Liners, and Pencils",Treatment,0,95.0,4.1,50,-0.31902113712309016,0,0,0,0,50
SHISEIDO LACQUER ROUGE,Makeup Products (non-permanent),"Lip Color - Lipsticks, Liners, and Pencils",Treatment,1,148.5,4.1,100,-0.31902113712309016,0,0,0,0,100
SHISEIDO LUMINIZING LIP GLOSS,Makeup Products (non-permanent),Lip Gloss/Shine,Cleanser,0,33.5,4.55,64,-0.31902113712309016,1,0,0,0,64
SHISEIDO LUMINIZING LIP GLOSS,Makeup Products (non-permanent),Lip Gloss/Shine,Cleanser,1,36.333333333333336,4.283333333333333,48,-0.31902113712309016,0,0,0,0,48
SHISEIDO LUMINIZING LIP GLOSS,Makeup Products (non-permanent),Lip Gloss/Shine,Eye cream,0,55.6,3.96,40,-0.31902113712309016,0,0,0,0,40
SHISEIDO LUMINIZING LIP GLOSS,Makeup Products (non-permanent),Lip Gloss/Shine,Eye cream,1,76.0,3.3833333333333333,48,-0.31902113712309016,0,0,0,0,48
SHISEIDO LUMINIZING LIP GLOSS,Makeup Products (non-permanent),Lip Gloss/Shine,Face Mask,0,67.5,4.4,16,-0.31902113712309016,0,0,0,0,16
SHISEIDO LUMINIZING LIP GLOSS,Makeup Products (non-permanent),Lip Gloss/Shine,Moisturizer,0,70.16666666666667,4.3999999999999995,96,-0.31902113712309016,1,1,0,0,96
SHISEIDO LUMINIZING LIP GLOSS,Makeup Products (non-permanent),Lip Gloss/Shine,Moisturizer,1,105.66666666666667,4.2,48,-0.31902113712309016,0,0,0,0,48
SHISEIDO LUMINIZING LIP GLOSS,Makeup Products (non-permanent),Lip Gloss/Shine,Sun protect,0,46.0,4.24,40,-0.31902113712309016,0,0,0,0,40
SHISEIDO LUMINIZING LIP GLOSS,Makeup Products (non-permanent),Lip Gloss/Shine,Sun protect,1,97.42857142857143,4.228571428571429,56,-0.31902113712309016,0,0,0,0,56
SHISEIDO LUMINIZING LIP GLOSS,Makeup Products (non-permanent),Lip Gloss/Shine,Treatment,0,95.0,4.1,16,-0.31902113712309016,0,0,0,0,16
SHISEIDO LUMINIZING LIP GLOSS,Makeup Products (non-permanent),Lip Gloss/Shine,Treatment,1,148.5,4.1,32,-0.31902113712309016,0,0,0,0,32
SHISEIDO LUMINIZING SATIN EYE COLOR TRIO,Makeup Products (non-permanent),Blushes ,Cleanser,0,33.5,4.55,120,-0.31902113712309016,1,0,0,0,120
SHISEIDO LUMINIZING SATIN EYE COLOR TRIO,Makeup Products (non-permanent),Blushes ,Cleanser,1,36.333333333333336,4.283333333333333,90,-0.31902113712309016,0,0,0,0,90
SHISEIDO LUMINIZING SATIN EYE COLOR TRIO,Makeup Products (non-permanent),Blushes ,Eye cream,0,55.6,3.96,75,-0.31902113712309016,0,0,0,0,75
SHISEIDO LUMINIZING SATIN EYE COLOR TRIO,Makeup Products (non-permanent),Blushes ,Eye cream,1,76.0,3.3833333333333333,90,-0.31902113712309016,0,0,0,0,90
SHISEIDO LUMINIZING SATIN EYE COLOR TRIO,Makeup Products (non-permanent),Blushes ,Face Mask,0,67.5,4.4,30,-0.31902113712309016,0,0,0,0,30
SHISEIDO LUMINIZING SATIN EYE COLOR TRIO,Makeup Products (non-permanent),Blushes ,Moisturizer,0,70.16666666666667,4.4,180,-0.31902113712309016,1,1,0,0,180
SHISEIDO LUMINIZING SATIN EYE COLOR TRIO,Makeup Products (non-permanent),Blushes ,Moisturizer,1,105.66666666666667,4.2,90,-0.31902113712309016,0,0,0,0,90
SHISEIDO LUMINIZING SATIN EYE COLOR TRIO,Makeup Products (non-permanent),Blushes ,Sun protect,0,46.0,4.24,75,-0.31902113712309016,0,0,0,0,75
SHISEIDO LUMINIZING SATIN EYE COLOR TRIO,Makeup Products (non-permanent),Blushes ,Sun protect,1,97.42857142857143,4.228571428571429,105,-0.31902113712309016,0,0,0,0,105
SHISEIDO LUMINIZING SATIN EYE COLOR TRIO,Makeup Products (non-permanent),Blushes ,Treatment,0,95.0,4.1,30,-0.31902113712309016,0,0,0,0,30
SHISEIDO LUMINIZING SATIN EYE COLOR TRIO,Makeup Products (non-permanent),Blushes ,Treatment,1,148.5,4.1,60,-0.31902113712309016,0,0,0,0,60
SHISEIDO LUMINIZING SATIN FACE COLOR,Makeup Products (non-permanent),Blushes ,Cleanser,0,33.5,4.550000000000001,72,-0.31902113712309016,1,0,0,0,72
SHISEIDO LUMINIZING SATIN FACE COLOR,Makeup Products (non-permanent),Blushes ,Cleanser,1,36.333333333333336,4.283333333333333,54,-0.31902113712309016,0,0,0,0,54
SHISEIDO LUMINIZING SATIN FACE COLOR,Makeup Products (non-permanent),Blushes ,Eye cream,0,55.6,3.9600000000000004,45,-0.31902113712309016,0,0,0,0,45
SHISEIDO LUMINIZING SATIN FACE COLOR,Makeup Products (non-permanent),Blushes ,Eye cream,1,76.0,3.3833333333333333,54,-0.31902113712309016,0,0,0,0,54
SHISEIDO LUMINIZING SATIN FACE COLOR,Makeup Products (non-permanent),Blushes ,Face Mask,0,67.5,4.4,18,-0.31902113712309016,0,0,0,0,18
SHISEIDO LUMINIZING SATIN FACE COLOR,Makeup Products (non-permanent),Blushes ,Moisturizer,0,70.16666666666667,4.3999999999999995,108,-0.31902113712309016,1,1,0,0,108
SHISEIDO LUMINIZING SATIN FACE COLOR,Makeup Products (non-permanent),Blushes ,Moisturizer,1,105.66666666666667,4.2,54,-0.31902113712309016,0,0,0,0,54
SHISEIDO LUMINIZING SATIN FACE COLOR,Makeup Products (non-permanent),Blushes ,Sun protect,0,46.0,4.239999999999999,45,-0.31902113712309016,0,0,0,0,45
SHISEIDO LUMINIZING SATIN FACE COLOR,Makeup Products (non-permanent),Blushes ,Sun protect,1,97.42857142857143,4.228571428571429,63,-0.31902113712309016,0,0,0,0,63
SHISEIDO LUMINIZING SATIN FACE COLOR,Makeup Products (non-permanent),Blushes ,Treatment,0,95.0,4.1,18,-0.31902113712309016,0,0,0,0,18
SHISEIDO LUMINIZING SATIN FACE COLOR,Makeup Products (non-permanent),Blushes ,Treatment,1,148.5,4.1,36,-0.31902113712309016,0,0,0,0,36
SHISEIDO MEN TOTAL REVITALIZER,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Cleanser,0,33.5,4.55,16,-0.31902113712309016,1,0,0,0,16
SHISEIDO MEN TOTAL REVITALIZER,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Cleanser,1,36.333333333333336,4.283333333333333,12,-0.31902113712309016,0,0,0,0,12
SHISEIDO MEN TOTAL REVITALIZER,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Eye cream,0,55.6,3.96,10,-0.31902113712309016,0,0,0,0,10
SHISEIDO MEN TOTAL REVITALIZER,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Eye cream,1,76.0,3.3833333333333333,12,-0.31902113712309016,0,0,0,0,12
SHISEIDO MEN TOTAL REVITALIZER,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Face Mask,0,67.5,4.4,4,-0.31902113712309016,0,0,0,0,4
SHISEIDO MEN TOTAL REVITALIZER,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Moisturizer,0,70.16666666666667,4.3999999999999995,24,-0.31902113712309016,1,1,0,0,24
SHISEIDO MEN TOTAL REVITALIZER,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Moisturizer,1,105.66666666666667,4.2,12,-0.31902113712309016,0,0,0,0,12
SHISEIDO MEN TOTAL REVITALIZER,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Sun protect,0,46.0,4.24,10,-0.31902113712309016,0,0,0,0,10
SHISEIDO MEN TOTAL REVITALIZER,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Sun protect,1,97.42857142857143,4.228571428571429,14,-0.31902113712309016,0,0,0,0,14
SHISEIDO MEN TOTAL REVITALIZER,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Treatment,0,95.0,4.1,4,-0.31902113712309016,0,0,0,0,4
SHISEIDO MEN TOTAL REVITALIZER,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Treatment,1,148.5,4.1,8,-0.31902113712309016,0,0,0,0,8
SHISEIDO NATURAL FINISH CREAM CONCEALER,Makeup Products (non-permanent),Foundations and Bases,Cleanser,0,33.5,4.55,64,-0.31902113712309016,1,0,0,0,64
SHISEIDO NATURAL FINISH CREAM CONCEALER,Makeup Products (non-permanent),Foundations and Bases,Cleanser,1,36.333333333333336,4.283333333333333,48,-0.31902113712309016,0,0,0,0,48
SHISEIDO NATURAL FINISH CREAM CONCEALER,Makeup Products (non-permanent),Foundations and Bases,Eye cream,0,55.6,3.96,40,-0.31902113712309016,0,0,0,0,40
SHISEIDO NATURAL FINISH CREAM CONCEALER,Makeup Products (non-permanent),Foundations and Bases,Eye cream,1,76.0,3.3833333333333333,48,-0.31902113712309016,0,0,0,0,48
SHISEIDO NATURAL FINISH CREAM CONCEALER,Makeup Products (non-permanent),Foundations and Bases,Face Mask,0,67.5,4.4,16,-0.31902113712309016,0,0,0,0,16
SHISEIDO NATURAL FINISH CREAM CONCEALER,Makeup Products (non-permanent),Foundations and Bases,Moisturizer,0,70.16666666666667,4.3999999999999995,96,-0.31902113712309016,1,1,0,0,96
SHISEIDO NATURAL FINISH CREAM CONCEALER,Makeup Products (non-permanent),Foundations and Bases,Moisturizer,1,105.66666666666667,4.2,48,-0.31902113712309016,0,0,0,0,48
SHISEIDO NATURAL FINISH CREAM CONCEALER,Makeup Products (non-permanent),Foundations and Bases,Sun protect,0,46.0,4.24,40,-0.31902113712309016,0,0,0,0,40
SHISEIDO NATURAL FINISH CREAM CONCEALER,Makeup Products (non-permanent),Foundations and Bases,Sun protect,1,97.42857142857143,4.228571428571429,56,-0.31902113712309016,0,0,0,0,56
SHISEIDO NATURAL FINISH CREAM CONCEALER,Makeup Products (non-permanent),Foundations and Bases,Treatment,0,95.0,4.1,16,-0.31902113712309016,0,0,0,0,16
SHISEIDO NATURAL FINISH CREAM CONCEALER,Makeup Products (non-permanent),Foundations and Bases,Treatment,1,148.5,4.1,32,-0.31902113712309016,0,0,0,0,32
SHISEIDO PERFECT HYDRATING BB CREAM,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Cleanser,0,33.5,4.55,24,-0.31902113712309016,1,0,0,0,24
SHISEIDO PERFECT HYDRATING BB CREAM,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Cleanser,1,36.333333333333336,4.283333333333333,18,-0.31902113712309016,0,0,0,0,18
SHISEIDO PERFECT HYDRATING BB CREAM,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Eye cream,0,55.6,3.96,15,-0.31902113712309016,0,0,0,0,15
SHISEIDO PERFECT HYDRATING BB CREAM,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Eye cream,1,76.0,3.3833333333333333,18,-0.31902113712309016,0,0,0,0,18
SHISEIDO PERFECT HYDRATING BB CREAM,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Face Mask,0,67.5,4.4,6,-0.31902113712309016,0,0,0,0,6
SHISEIDO PERFECT HYDRATING BB CREAM,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Moisturizer,0,70.16666666666667,4.4,36,-0.31902113712309016,1,1,0,0,36
SHISEIDO PERFECT HYDRATING BB CREAM,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Moisturizer,1,105.66666666666667,4.199999999999999,18,-0.31902113712309016,0,0,0,0,18
SHISEIDO PERFECT HYDRATING BB CREAM,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Sun protect,0,46.0,4.239999999999999,15,-0.31902113712309016,0,0,0,0,15
SHISEIDO PERFECT HYDRATING BB CREAM,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Sun protect,1,97.42857142857143,4.228571428571429,21,-0.31902113712309016,0,0,0,0,21
SHISEIDO PERFECT HYDRATING BB CREAM,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Treatment,0,95.0,4.1,6,-0.31902113712309016,0,0,0,0,6
SHISEIDO PERFECT HYDRATING BB CREAM,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Treatment,1,148.5,4.1000000000000005,12,-0.31902113712309016,0,0,0,0,12
SHISEIDO PERFECT HYDRATING BB CREAM,Sun-Related Products,Sunscreen (making a cosmetic claim) ,Cleanser,0,33.5,4.55,24,-0.31902113712309016,1,0,0,0,24
SHISEIDO PERFECT HYDRATING BB CREAM,Sun-Related Products,Sunscreen (making a cosmetic claim) ,Cleanser,1,36.333333333333336,4.283333333333333,18,-0.31902113712309016,0,0,0,0,18
SHISEIDO PERFECT HYDRATING BB CREAM,Sun-Related Products,Sunscreen (making a cosmetic claim) ,Eye cream,0,55.6,3.96,15,-0.31902113712309016,0,0,0,0,15
SHISEIDO PERFECT HYDRATING BB CREAM,Sun-Related Products,Sunscreen (making a cosmetic claim) ,Eye cream,1,76.0,3.3833333333333333,18,-0.31902113712309016,0,0,0,0,18
SHISEIDO PERFECT HYDRATING BB CREAM,Sun-Related Products,Sunscreen (making a cosmetic claim) ,Face Mask,0,67.5,4.4,6,-0.31902113712309016,0,0,0,0,6
SHISEIDO PERFECT HYDRATING BB CREAM,Sun-Related Products,Sunscreen (making a cosmetic claim) ,Moisturizer,0,70.16666666666667,4.4,36,-0.31902113712309016,1,1,0,0,36
SHISEIDO PERFECT HYDRATING BB CREAM,Sun-Related Products,Sunscreen (making a cosmetic claim) ,Moisturizer,1,105.66666666666667,4.199999999999999,18,-0.31902113712309016,0,0,0,0,18
SHISEIDO PERFECT HYDRATING BB CREAM,Sun-Related Products,Sunscreen (making a cosmetic claim) ,Sun protect,0,46.0,4.239999999999999,15,-0.31902113712309016,0,0,0,0,15
SHISEIDO PERFECT HYDRATING BB CREAM,Sun-Related Products,Sunscreen (making a cosmetic claim) ,Sun protect,1,97.42857142857143,4.228571428571429,21,-0.31902113712309016,0,0,0,0,21
SHISEIDO PERFECT HYDRATING BB CREAM,Sun-Related Products,Sunscreen (making a cosmetic claim) ,Treatment,0,95.0,4.1,6,-0.31902113712309016,0,0,0,0,6
SHISEIDO PERFECT HYDRATING BB CREAM,Sun-Related Products,Sunscreen (making a cosmetic claim) ,Treatment,1,148.5,4.1000000000000005,12,-0.31902113712309016,0,0,0,0,12
